,37-39,37-39,37-39,37-53,37-53,37-53,39-53,39-53,39-53
direction,PD,PE,PN,PD,PE,PN,PD,PE,PN
timestamp,,,,,,,,,
0 days 00:00:05.680070,-2.118534038464228,3.0310347477595014,-7.993997301906347,-1.2884689697197507,1.5683603840214866,-8.023585333979488,0.8300650687444777,-1.4626743637380146,-0.02958803207314173
0 days 00:00:05.700022,-2.118879149357478,3.0312861998875933,-7.993917347242435,-1.2918192048867545,1.5684086978435516,-8.02693945086988,0.8270599444707234,-1.4628775020440419,-0.03302210362744517
0 days 00:00:05.700033,-2.1192242602507276,3.031537652015686,-7.993837392578522,-1.29509161341758,1.5675011830670496,-8.03095049908041,0.8241326468331474,-1.4640364689486367,-0.0371131065018874
0 days 00:00:05.700048,-2.11958971619606,3.0318219661712646,-7.993810488531987,-1.2983640219484058,1.5665936682905472,-8.034961547290939,0.8212256942476546,-1.4652282978807176,-0.04115105875895267
0 days 00:00:05.719994,-2.1203339397907257,3.032567739486694,-7.993615419914325,-1.3020151981285641,1.5661476126738954,-8.038804430930343,0.8183187416621616,-1.4664201268127985,-0.04518901101601794
0 days 00:00:05.720002,-2.1210562884807587,3.0335212349891663,-7.993464697152376,-1.3056444994040897,1.5659092792442864,-8.04269166042546,0.8154117890766688,-1.4676119557448795,-0.0492269632730832
0 days 00:00:05.760017,-2.1221874952316284,3.034322500228882,-7.9931909423321486,-1.3092738006796156,1.5656709458146776,-8.046578889920577,0.8129136945520128,-1.4686515544142043,-0.0533879475884272
0 days 00:00:05.760030,-2.1232177118460336,3.034998496373494,-7.99294118831555,-1.3128021118186768,1.5653073432899656,-8.05049012021932,0.8104156000273568,-1.4696911530835288,-0.057548931903771194
0 days 00:00:05.799961,-2.1242347160975137,3.0356712738672895,-7.992779428760211,-1.3163304229577382,1.5649437407652538,-8.054401350518068,0.8079042931397755,-1.4707275331020355,-0.06162192175785693
0 days 00:00:05.800017,-2.125251720348994,3.036344051361084,-7.992617669204871,-1.3188498829092297,1.563078454562596,-8.059153166732617,0.8064018374397641,-1.4732655967984878,-0.06653549752774685
0 days 00:00:05.800040,-2.126215636730194,3.0366716384887695,-7.9925312499205265,-1.3213162549904411,1.560867977993829,-8.063980323218164,0.8048993817397526,-1.4758036604949405,-0.07144907329763678
0 days 00:00:05.840027,-2.12856462597847,3.0364434719085693,-7.992388383795818,-1.323782627071653,1.5586575014250619,-8.068807479703711,0.8047819989068168,-1.4777859704835075,-0.07641909590789245
0 days 00:00:05.840033,-2.1306755989789963,3.036052882671356,-7.992113368585706,-1.3262489991528648,1.556447024856295,-8.073634636189256,0.8044265998261315,-1.4796058578150613,-0.08152126760355059
0 days 00:00:05.880006,-2.133128821849823,3.0359326601028442,-7.991821028292179,-1.3290576211043765,1.5545069149562292,-8.078444467591387,0.8040712007454462,-1.481425745146615,-0.08662343929920872
0 days 00:00:05.880049,-2.134504459798336,3.036459982395172,-7.991678481921554,-1.3318662430558885,1.5525668050561632,-8.08325429899352,0.8026382167424474,-1.483893177339009,-0.09157581707196571
0 days 00:00:05.899975,-2.135520026087761,3.0366404056549072,-7.991527829319239,-1.3343147933483124,1.5502797961235044,-8.088056024163961,0.8012052327394485,-1.4863606095314026,-0.09652819484472269
0 days 00:00:05.900018,-2.136535592377186,3.036820828914642,-7.991377176716924,-1.3356764273984092,1.547524430922099,-8.093609076525484,0.8008591649787766,-1.4892963979925429,-0.10223189980856004
0 days 00:00:05.900025,-2.137513667345047,3.036783138910929,-7.991210629542669,-1.3370005701269423,1.5445509524572463,-8.099146234315066,0.8005130972181047,-1.492232186453683,-0.10793560477239739
0 days 00:00:05.920003,-2.1399959325790405,3.035939534505208,-7.990693381677071,-1.3383247128554752,1.541577473992393,-8.104683392104647,0.8016712197235651,-1.4943620605128152,-0.11399001042757703
0 days 00:00:05.920057,-2.142202913761139,3.0355302890141806,-7.990429465969403,-1.3396488555840085,1.5386039955275401,-8.110220549894231,0.8025540581771304,-1.4969262934866405,-0.11979108392482701
0 days 00:00:05.959994,-2.1473870277404785,3.036328713099162,-7.98982763166229,-1.3439501311097826,1.536838186638696,-8.115419789084367,0.8034368966306958,-1.499490526460466,-0.12559215742207697
0 days 00:00:05.960022,-2.150360842545827,3.0362261533737183,-7.989477567374706,-1.346041107461566,1.5341713939394273,-8.120870798294034,0.8043197350842611,-1.5020547594342912,-0.13139323091932695
0 days 00:00:05.999977,-2.1537539958953857,3.0361086924870806,-7.989079155027866,-1.3481320838133495,1.531504601240158,-8.1263218075037,0.8056219120820363,-1.5046040912469227,-0.13724265247583378
0 days 00:00:06.000016,-2.157147149244944,3.035991231600444,-7.9886807426810265,-1.3503767379692624,1.5287637540272305,-8.132175771253449,0.8067704112756819,-1.5072274775732133,-0.14349502857242297
0 days 00:00:06.000031,-2.1607702374458313,3.035881817340851,-7.988291867077351,-1.3528513269765037,1.5260309534413476,-8.138039271746363,0.8079189104693276,-1.5098508638995034,-0.14974740466901218
0 days 00:00:06.040014,-2.166113182902336,3.0354866385459904,-7.9877087865024805,-1.355325915983745,1.5232981528554648,-8.143902772239276,0.8107872669185912,-1.5121884856905257,-0.1561939857367957
0 days 00:00:06.040036,-2.1708814402421313,3.034879446029663,-7.987172435969114,-1.357225816874277,1.5203533385481156,-8.149813002773694,0.8136556233678545,-1.5145261074815477,-0.16264056680457917
0 days 00:00:06.080021,-2.1801599959532423,3.0328080654144287,-7.985503371804953,-1.359125717764809,1.5174085242407664,-8.15572323330811,0.821034278188433,-1.5153995411736623,-0.1702198615031582
0 days 00:00:06.080049,-2.1822959557175636,3.032759964466095,-7.985199394635856,-1.3610256186553409,1.5144637099334173,-8.161633463842529,0.8212703370622226,-1.5182962545326775,-0.17643406920667196
0 days 00:00:06.099980,-2.1842803806066513,3.0326247215270996,-7.984876343980432,-1.362773984670639,1.5114317536354065,-8.167524620890617,0.8215063959360123,-1.5211929678916931,-0.1826482769101857
0 days 00:00:06.100022,-2.186264805495739,3.0324894785881042,-7.984553293325007,-1.3646821677684784,1.5097351185977461,-8.172268375754356,0.8215826377272606,-1.5227543599903584,-0.18771508242934928
0 days 00:00:06.100029,-2.187844932079315,3.0322424173355103,-7.984316073358059,-1.3661860525608063,1.5079266652464869,-8.177097961306572,0.8216588795185089,-1.5243157520890236,-0.19278188794851286
0 days 00:00:06.120006,-2.193643718957901,3.031041741371155,-7.983406685292721,-1.3676899373531342,1.5061182118952274,-8.181927546858788,0.8259537816047668,-1.5249235294759274,-0.19852086156606666
0 days 00:00:06.120061,-2.2001666128635406,3.0299360156059265,-7.982552779838443,-1.369193822145462,1.5043097585439682,-8.186757132411003,0.8309727907180786,-1.5256262570619583,-0.2042043525725602
0 days 00:00:06.159989,-2.2088455259799957,3.0291541814804077,-7.981507185846567,-1.3728537261486053,1.5028251968324184,-8.191395029425621,0.8359917998313903,-1.5263289846479895,-0.20988784357905374
0 days 00:00:06.160031,-2.2148001417517658,3.028926908969879,-7.980842921882868,-1.3765136301517484,1.5013406351208687,-8.196032926440239,0.8382865116000174,-1.5275862738490107,-0.21519000455737103
0 days 00:00:06.199990,-2.2238646894693375,3.029114246368408,-7.979883972555399,-1.3832834661006927,1.5002706833183765,-8.200376138091087,0.8405812233686447,-1.5288435630500317,-0.2204921655356883
0 days 00:00:06.199996,-2.2285932774345083,3.0285792152086892,-7.979361806064844,-1.3857173422972362,1.4984783629576364,-8.20515613257885,0.8428759351372719,-1.5301008522510529,-0.22579432651400555
0 days 00:00:06.200033,-2.2333218653996783,3.0280441840489702,-7.978839639574289,-1.3886821170647938,1.497677798072497,-8.210741666456064,0.8446397483348846,-1.5303663859764736,-0.23190202688177416
0 days 00:00:06.240030,-2.241969808936119,3.026761770248413,-7.977771764621139,-1.3916468918323517,1.4968772331873574,-8.216327200333277,0.8503229171037674,-1.5298845370610554,-0.23855543571213866
0 days 00:00:06.240053,-2.25103035569191,3.0253555178642273,-7.976777322590351,-1.3950242698192596,1.4959528297185898,-8.221986167132854,0.8560060858726501,-1.5294026881456375,-0.24520884454250322
0 days 00:00:06.280038,-2.2619297206401825,3.0236441493034367,-7.975429201498628,-1.3984016478061676,1.4950284262498224,-8.227645133932432,0.8635280728340149,-1.5286157230536144,-0.25221593243380375
0 days 00:00:06.280051,-2.2716096341609955,3.0219712853431706,-7.974067252129316,-1.4005595743656158,1.4941425273815796,-8.23329027245442,0.8710500597953796,-1.527828757961591,-0.25922302032510425
0 days 00:00:06.300001,-2.2771184891462326,3.021026372909546,-7.9732522666454315,-1.402717500925064,1.4932566285133364,-8.23893541097641,0.8744009882211685,-1.5277697443962097,-0.2656831443309783
0 days 00:00:06.300005,-2.2826273441314697,3.0200814604759216,-7.972437281161547,-1.4044908715618982,1.4939722352557712,-8.242122714718183,0.8781364725695716,-1.5261092252201505,-0.26968543355663604
0 days 00:00:06.300021,-2.2882514595985413,3.019152045249939,-7.971637450158596,-1.4062642421987321,1.4946878419982061,-8.245310018459955,0.8819872173998091,-1.5244642032517328,-0.2736725683013597
0 days 00:00:06.320006,-2.293913722038269,3.0182365775108337,-7.970840480178595,-1.4080757598082225,1.4954173962275188,-8.248500183224678,0.8858379622300465,-1.522819181283315,-0.27765970304608334
0 days 00:00:06.320053,-2.305435597896576,3.0164185762405396,-7.969438528642058,-1.4098872774177125,1.496146950456831,-8.2516903479894,0.8955483204788632,-1.5202716257837083,-0.2822518193473418
0 days 00:00:06.360007,-2.3177754878997803,3.014776289463043,-7.967863008379936,-1.4125168091721005,1.4970522191789415,-8.254706944028536,0.9052586787276797,-1.5177240702841017,-0.2868439356486002
0 days 00:00:06.360070,-2.3309942185878754,3.0131354928016667,-7.966265065595508,-1.4151463409264884,1.4979574879010522,-8.257723540067673,0.9158478776613871,-1.5151780049006145,-0.29145847447216505
0 days 00:00:06.400010,-2.344266653060913,3.0113882422447205,-7.964606087654829,-1.4178295764658186,1.4987563027275934,-8.26067910095056,0.9264370765950944,-1.512631939517127,-0.2960730132957299
0 days 00:00:06.400025,-2.3519143611192703,3.01051664352417,-7.963667034171522,-1.420512812005149,1.4995551175541348,-8.263634661833445,0.9314015491141212,-1.510961525970035,-0.2999676276619235
0 days 00:00:06.400031,-2.3588654696941376,3.009194850921631,-7.962941126897931,-1.4224994480609892,1.499903738498688,-8.266803368926048,0.9363660216331482,-1.5092911124229431,-0.30386224202811707
0 days 00:00:06.440017,-2.365816578269005,3.0078730583190922,-7.9622152196243405,-1.4250678122043607,1.5025653491417572,-8.270730403562387,0.9407487660646439,-1.505307709177335,-0.3085151839380462
0 days 00:00:06.440031,-2.3723970651626587,3.0061407685279846,-7.961607567965984,-1.4272655546665192,1.5048164625962577,-8.27477569381396,0.9451315104961395,-1.5013243059317272,-0.3131681258479753
0 days 00:00:06.480019,-2.3871565461158752,3.003261148929596,-7.960138961672783,-1.4294632971286774,1.5070675760507584,-8.278820984065533,0.9576932489871979,-1.4961935728788376,-0.3186820223927497
0 days 00:00:06.480042,-2.401617616415024,3.0009284615516663,-7.958610035479069,-1.4313626289367676,1.5098656217257183,-8.282805954416594,0.9702549874782562,-1.491062839825948,-0.32419591893752403
0 days 00:00:06.500006,-2.417336344718933,2.9983640909194946,-7.956952519714832,-1.4332619607448578,1.5126636674006777,-8.286790924767653,0.9840743839740753,-1.4857004235188167,-0.3298384050528208
0 days 00:00:06.500033,-2.4224258959293365,2.9974210858345027,-7.956494870285193,-1.435161292552948,1.5154617130756374,-8.290775895118713,0.9872646033763885,-1.4819593727588654,-0.3342810248335202
0 days 00:00:06.500064,-2.42751544713974,2.9964780807495113,-7.956037220855554,-1.436657271214894,1.5192056553704394,-8.29358622431755,0.990858175924846,-1.4772724253790719,-0.3375490034619967
0 days 00:00:06.520024,-2.4323365092277527,2.9951111674308772,-7.955738119781017,-1.4378847607544492,1.5225256894315988,-8.29655510187149,0.9944517484733035,-1.4725854779992784,-0.3408169820904731
0 days 00:00:06.520059,-2.4475231170654297,2.992327988147735,-7.954623527824879,-1.4391122502940044,1.525845723492758,-8.29952397942543,1.0084108667714253,-1.466482264654977,-0.34490045160055155
0 days 00:00:06.560016,-2.461976408958435,2.988784968852997,-7.953342996537685,-1.4396064238888877,1.528405917542321,-8.302326917648315,1.0223699850695473,-1.4603790513106754,-0.34898392111063004
0 days 00:00:06.560019,-2.476589262485504,2.985270380973816,-7.952176757156849,-1.4401005974837713,1.530966111591884,-8.3051298558712,1.0364886650017329,-1.454304269381932,-0.35295309871435165
0 days 00:00:06.600010,-2.491207520167033,2.982090393702189,-7.9509644235173855,-1.4406001752331146,1.533860906249001,-8.307886699835459,1.0506073449339186,-1.448229487453188,-0.3569222763180733
0 days 00:00:06.600025,-2.500657776991526,2.979623993237813,-7.95023982723554,-1.4410997529824574,1.5367557009061177,-8.310643543799719,1.0595580240090687,-1.4428682923316953,-0.3604037165641784
0 days 00:00:06.600072,-2.5101080338160195,2.9771575927734375,-7.949515230953693,-1.4423708816369376,1.5417681485414505,-8.313158382972082,1.0677371521790822,-1.435389444231987,-0.36364315201838804
0 days 00:00:06.640001,-2.5184099674224854,2.9738211631774902,-7.949018403887749,-1.4424936870733898,1.5459105670452118,-8.315900991360346,1.0759162803490956,-1.4279105961322784,-0.3668825874725976
0 days 00:00:06.640020,-2.5277899503707886,2.9707528352737427,-7.948928187290828,-1.442616492509842,1.550052985548973,-8.318643599748611,1.0851734578609467,-1.4206998497247696,-0.36971541245778394
0 days 00:00:06.679993,-2.5333585143089294,2.965180993080139,-7.949172233541806,-1.4389278789361315,1.5516918897628784,-8.321720470984777,1.0944306353727975,-1.4134891033172607,-0.3725482374429702
0 days 00:00:06.680037,-2.543989419937134,2.9635286033153534,-7.948922038078308,-1.440301607052485,1.5572502464056015,-8.324303100506464,1.1036878128846486,-1.406278356909752,-0.3753810624281565
0 days 00:00:06.699962,-2.552214801311493,2.962183952331543,-7.948852457106113,-1.4416753351688385,1.5628086030483246,-8.326885730028152,1.1105394661426544,-1.3993753492832184,-0.3780332729220389
0 days 00:00:06.700014,-2.560440182685852,2.9608393013477325,-7.948782876133919,-1.4437594882079534,1.5682270995208194,-8.328832783869334,1.1166806944778986,-1.3926122018269131,-0.38004990773541575
0 days 00:00:06.700070,-2.5657216707865396,2.9597426652908325,-7.948765181005001,-1.4458436412470683,1.5736455959933144,-8.330779837710518,1.1198780295394715,-1.386097069297518,-0.3820146567055156
0 days 00:00:06.720000,-2.567474921544393,2.956512212753296,-7.9491187036037445,-1.4443995569433485,1.5769302759851729,-8.33309810927936,1.1230753646010445,-1.379581936768123,-0.38397940567561545
0 days 00:00:06.720015,-2.5704888502756758,2.954180359840393,-7.949238258103529,-1.4442161506130584,1.5811135556016649,-8.335182412749244,1.1262726996626173,-1.3730668042387282,-0.38594415464571535
0 days 00:00:06.760021,-2.602111717065175,2.948919773101807,-7.949063194294771,-1.4440327442827678,1.5852968352181573,-8.33726671621913,1.1580789727824075,-1.3636229378836497,-0.3882035219243594
0 days 00:00:06.760029,-2.610628306865692,2.945962270100912,-7.949265996615092,-1.4438493379524777,1.5894801148346496,-8.339351019689015,1.1667789689132144,-1.3564821552662623,-0.39008502307392295
0 days 00:00:06.799970,-2.618831177552541,2.9428519010543823,-7.949464666346709,-1.4433522125085194,1.5935105284055076,-8.341431190570196,1.1754789650440216,-1.349341372648875,-0.3919665242234865
0 days 00:00:06.800005,-2.6270340482393904,2.9397415320078535,-7.949663336078325,-1.4439744282336464,1.5980021499452137,-8.343276404199145,1.1830596200057437,-1.3417393820626393,-0.3936130681208201
0 days 00:00:06.800036,-2.6410695910453796,2.9359612464904785,-7.950026396661997,-1.444596643958773,1.6024937714849201,-8.345121617828097,1.1964729470866067,-1.3334674750055584,-0.39509522116609974
0 days 00:00:06.840007,-2.652504026889801,2.9310651421546936,-7.950721018016338,-1.4426177527223314,1.6058695742062161,-8.347298392227717,1.2098862741674694,-1.3251955679484775,-0.3965773742113794
0 days 00:00:06.840058,-2.6575798392295837,2.9270735184351606,-7.951696718732516,-1.44063886148589,1.6092453769275121,-8.34947516662734,1.2169409777436937,-1.3178281415076483,-0.39777844789482286
0 days 00:00:06.879989,-2.655501067638397,2.920134385426839,-7.953183588882287,-1.4315053863184792,1.6096736703600203,-8.352163110460554,1.223995681319918,-1.3104607150668188,-0.39897952157826644
0 days 00:00:06.880029,-2.6648682951927185,2.9184374511241913,-7.953743249177933,-1.4338179102965762,1.6153441624982017,-8.353923844439644,1.2310503848961423,-1.3030932886259896,-0.40018059526170985
